GCF_000210115.1	Alias	GCA_000210115
GCF_017641865.1	host_disease	not applicable
GCF_017641865.1	type of hospital	Tertiary hospital
GCF_017641865.1	isolation_source	ICU - occupied bed
GCF_017641865.1	lat_lon	29.4843 S 30.5038 E
GCF_017641885.1	Bar Code No	BRU
GCF_017641885.1	genotype	ST314
GCF_017641885.1	strain	2SPL2
GCF_017641885.1	collected_by	Christiana Shobo
GCF_017641885.1	collection_date	2017-10-13
GCF_017641885.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017641885.1	host	Hospital environment
GCF_017641885.1	host_disease	not applicable
GCF_017641885.1	type of hospital	District hospital
GCF_017641885.1	isolation_source	Peadiatric - door handle
GCF_017641885.1	lat_lon	29.4843 S 30.5038 E
GCF_017641895.1	Bar Code No	BRU
GCF_017641895.1	genotype	ST6
GCF_017641895.1	strain	2SPJ101
GCF_017641895.1	collected_by	Christiana Shobo
GCF_017641895.1	collection_date	2017-10-13
GCF_017641895.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017641895.1	host	Hospital environment
GCF_017641895.1	host_disease	not applicable
GCF_017641895.1	type of hospital	District hospital
GCF_017641895.1	isolation_source	Peadiatric - occupied bed
GCF_017641895.1	lat_lon	29.4843 S 30.5038 E
GCF_017641905.1	Bar Code No	BRU
GCF_017641905.1	genotype	ST126
GCF_017641905.1	strain	2UIK2
GCF_017641905.1	collected_by	Christiana Shobo
GCF_017641905.1	collection_date	2017-10-23
GCF_017641905.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017641905.1	host	Hospital environment
GCF_017641905.1	host_disease	not applicable
GCF_017641905.1	type of hospital	Tertiary hospital
GCF_017641905.1	isolation_source	ICU - door handle
GCF_017641905.1	lat_lon	29.4843 S 30.5038 E
GCF_017641985.1	Bar Code No	BRU
GCF_017641985.1	genotype	ST41
GCF_017641985.1	strain	2CPF3
GCF_017641985.1	collected_by	Christiana Shobo
GCF_017641985.1	collection_date	2017-10-27
GCF_017641985.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017641985.1	host	Hospital environment
GCF_017641985.1	host_disease	not applicable
GCF_017641985.1	type of hospital	Regional hospital
GCF_017641985.1	isolation_source	Peadiatric - mop
GCF_017641985.1	lat_lon	29.4843 S 30.5038 E
GCF_017642005.1	Bar Code No	BRU
GCF_017642005.1	genotype	ST16-like
GCF_017642005.1	strain	2CPH2
GCF_017642005.1	collected_by	Christiana Shobo
GCF_017642005.1	collection_date	2017-10-27
GCF_017642005.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642005.1	host	Hospital environment
GCF_017642005.1	host_disease	not applicable
GCF_017642005.1	type of hospital	Regional hospital
GCF_017642005.1	isolation_source	Peadiatric - sink
GCF_017642005.1	lat_lon	29.4843 S 30.5038 E
GCF_017642045.1	Bar Code No	BRU
GCF_017642045.1	genotype	ST23-like
GCF_017642045.1	strain	2MPJ104
GCF_017642045.1	collected_by	Christiana Shobo
GCF_017642045.1	collection_date	2017-11-03
GCF_017642045.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642045.1	host	Hospital environment
GCF_017642045.1	host_disease	not applicable
GCF_017642045.1	type of hospital	Central hospital
GCF_017642045.1	isolation_source	Peadiatric - occupied bed
GCF_017642045.1	lat_lon	29.4843 S 30.5038 E
GCF_017642065.1	Bar Code No	BRU
GCF_017642065.1	genotype	ST40
GCF_017642065.1	strain	1MPK4
GCF_017642065.1	collected_by	Christiana Shobo
GCF_017642065.1	collection_date	2017-10-18
GCF_017642065.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642065.1	host	Hospital environment
GCF_017642065.1	host_disease	not applicable
GCF_017642065.1	type of hospital	Central hospital
GCF_017642065.1	isolation_source	Peadiatric - nurses table
GCF_017642065.1	lat_lon	29.4843 S 30.5038 E
GCF_017642085.1	Bar Code No	BRU
GCF_017642085.1	genotype	ST40
GCF_017642085.1	strain	1MPK3
GCF_017642085.1	collected_by	Christiana Shobo
GCF_017642085.1	collection_date	2017-10-18
GCF_017642085.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642085.1	host	Hospital environment
GCF_017642085.1	host_disease	not applicable
GCF_017642085.1	type of hospital	Central hospital
GCF_017642085.1	isolation_source	Peadiatric - nurses table
GCF_017642085.1	lat_lon	29.4843 S 30.5038 E
GCF_017642105.1	Bar Code No	BRU
GCF_017642105.1	genotype	ST40
GCF_017642105.1	strain	1MPK2
GCF_017642105.1	collected_by	Christiana Shobo
GCF_017642105.1	collection_date	2017-10-18
GCF_017642105.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642105.1	host	Hospital environment
GCF_017642105.1	host_disease	not applicable
GCF_017642105.1	type of hospital	Central hospital
GCF_017642105.1	isolation_source	Peadiatric - nurses table
GCF_017642105.1	lat_lon	29.4843 S 30.5038 E
GCF_017642145.1	Bar Code No	BRU
GCF_017642145.1	genotype	ST40
GCF_017642145.1	strain	1MPJ101
GCF_017642145.1	collected_by	Christiana Shobo
GCF_017642145.1	collection_date	2017-10-18
GCF_017642145.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642145.1	host	Hospital environment
GCF_017642145.1	host_disease	not applicable
GCF_017642145.1	type of hospital	Central hospital
GCF_017642145.1	isolation_source	Peadiatric - occupied bed
GCF_017642145.1	lat_lon	29.4843 S 30.5038 E
GCF_017642205.1	Bar Code No	BRU
GCF_017642205.1	genotype	ST498
GCF_017642205.1	strain	1MPF1
GCF_017642205.1	collected_by	Christiana Shobo
GCF_017642205.1	collection_date	2017-10-18
GCF_017642205.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642205.1	host	Hospital environment
GCF_017642205.1	host_disease	not applicable
GCF_017642205.1	type of hospital	Central hospital
GCF_017642205.1	isolation_source	Peadiatric - mop
GCF_017642205.1	lat_lon	29.4843 S 30.5038 E
GCF_017642225.1	Bar Code No	BRU
GCF_017642225.1	genotype	ST16
GCF_017642225.1	strain	1MPD4
GCF_017642225.1	collected_by	Christiana Shobo
GCF_017642225.1	collection_date	2017-10-18
GCF_017642225.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642225.1	host	Hospital environment
GCF_017642225.1	host_disease	not applicable
GCF_017642225.1	type of hospital	Central hospital
GCF_017642225.1	isolation_source	Peadiatric - patient file
GCF_017642225.1	lat_lon	29.4843 S 30.5038 E
GCF_017642245.1	Bar Code No	BRU
GCF_017642245.1	genotype	ST40
GCF_017642245.1	strain	1MPA1
GCF_017642245.1	collected_by	Christiana Shobo
GCF_017642245.1	collection_date	2017-10-18
GCF_017642245.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642245.1	host	Hospital environment
GCF_017642245.1	host_disease	not applicable
GCF_017642245.1	type of hospital	Central hospital
GCF_017642245.1	isolation_source	Peadiatric - phone
GCF_017642245.1	lat_lon	29.4843 S 30.5038 E
GCF_017642265.1	Bar Code No	BRU
GCF_017642265.1	genotype	ST40
GCF_017642265.1	strain	1MPA3
GCF_017642265.1	collected_by	Christiana Shobo
GCF_017642265.1	collection_date	2017-10-18
GCF_017642265.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642265.1	host	Hospital environment
GCF_017642265.1	host_disease	not applicable
GCF_017642265.1	type of hospital	Central hospital
GCF_017642265.1	isolation_source	Peadiatric - phone
GCF_017642265.1	lat_lon	29.4843 S 30.5038 E
GCF_017642285.1	Bar Code No	BRU
GCF_017642285.1	genotype	ST21
GCF_017642285.1	strain	1CPK2
GCF_017642285.1	collected_by	Christiana Shobo
GCF_017642285.1	collection_date	2017-09-26
GCF_017642285.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642285.1	host	Hospital environment
GCF_017642285.1	host_disease	not applicable
GCF_017642285.1	type of hospital	Regional hospital
GCF_017642285.1	isolation_source	Peadiatric - nurses table
GCF_017642285.1	lat_lon	29.4843 S 30.5038 E
GCF_017642305.1	Bar Code No	BRU
GCF_017642305.1	genotype	ST126
GCF_017642305.1	strain	1CPK3
GCF_017642305.1	collected_by	Christiana Shobo
GCF_017642305.1	collection_date	2017-09-26
GCF_017642305.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642305.1	host	Hospital environment
GCF_017642305.1	host_disease	not applicable
GCF_017642305.1	type of hospital	Regional hospital
GCF_017642305.1	isolation_source	Peadiatric - nurses table
GCF_017642305.1	lat_lon	29.4843 S 30.5038 E
GCF_017642325.1	Bar Code No	BRU
GCF_017642325.1	genotype	ST21
GCF_017642325.1	strain	1CIB1
GCF_017642325.1	collected_by	Christiana Shobo
GCF_017642325.1	collection_date	2017-09-26
GCF_017642325.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642325.1	host	Hospital environment
GCF_017642325.1	host_disease	not applicable
GCF_017642325.1	type of hospital	Regional hospital
GCF_017642325.1	isolation_source	ICU - dripstand
GCF_017642325.1	lat_lon	29.4843 S 30.5038 E
GCF_017642365.1	Bar Code No	BRU
GCF_017642365.1	genotype	ST21
GCF_017642365.1	strain	1CIH3
GCF_017642365.1	collected_by	Christiana Shobo
GCF_017642365.1	collection_date	2017-09-26
GCF_017642365.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642365.1	host	Hospital environment
GCF_017642365.1	host_disease	not applicable
GCF_017642365.1	type of hospital	Regional hospital
GCF_017642365.1	isolation_source	ICU - sink
GCF_017642365.1	lat_lon	29.4843 S 30.5038 E
GCF_017642395.1	Bar Code No	BRU
GCF_017642395.1	genotype	ST21
GCF_017642395.1	strain	1CID1
GCF_017642395.1	collected_by	Christiana Shobo
GCF_017642395.1	collection_date	2017-09-26
GCF_017642395.1	geo_loc_name	South Africa: Ethekwini district, KwaZulu-Natal
GCF_017642395.1	host	Hospital environment
GCF_017642395.1	host_disease	not applicable
GCF_017642395.1	type of hospital	Regional hospital
GCF_017642395.1	isolation_source	ICU - patient file
GCF_017642395.1	lat_lon	29.4843 S 30.5038 E
GCF_017845355.1	strain	EFS0019
GCF_017845355.1	collected_by	Korea University
GCF_017845355.1	collection_date	2017-09-20
GCF_017845355.1	geo_loc_name	South Korea
GCF_017845355.1	host	Sus scrofa domesticus
GCF_017845355.1	host_disease	not applicable
GCF_017845355.1	isolation_source	Nasal cavity
GCF_017845355.1	lat_lon	not applicable
GCF_017939185.1	strain	G133
GCF_017939185.1	collection_date	2016-01-14
GCF_017939185.1	env_broad_scale	Beef processing facility
GCF_017939185.1	env_local_scale	not applicable
GCF_017939185.1	env_medium	Enterococcosel
GCF_017939185.1	geo_loc_name	Canada:Alberta
GCF_017939185.1	isol_growth_condt	37 oC for 48 hr.
GCF_017939185.1	lat_lon	52.46 N 113.73 W
GCF_017939185.1	num_replicons	missing
GCF_017939185.1	ref_biomaterial	missing
GCF_017939215.1	strain	R48
GCF_017939215.1	collection_date	2015-10-15
GCF_017939215.1	env_broad_scale	Beef processing facility
GCF_017939215.1	env_local_scale	not applicable
GCF_017939215.1	env_medium	Enterococcosel
GCF_017939215.1	geo_loc_name	Canada:Alberta
GCF_017939215.1	isol_growth_condt	37 oC for 48 hr.
GCF_017939215.1	lat_lon	52.46 N 113.73 W
GCF_017939215.1	num_replicons	missing
GCF_017939215.1	ref_biomaterial	missing
GCF_017939585.1	strain	R42
GCF_017939585.1	collection_date	2015-09-17
GCF_017939585.1	env_broad_scale	Beef processing facility
GCF_017939585.1	env_local_scale	not applicable
GCF_017939585.1	env_medium	Enterococcosel
GCF_017939585.1	geo_loc_name	Canada:Alberta
GCF_017939585.1	isol_growth_condt	37 oC for 48 hr.
GCF_017939585.1	lat_lon	52.46 N 113.73 W
GCF_017939585.1	num_replicons	missing
GCF_017939585.1	ref_biomaterial	missing
GCF_017942335.1	strain	G92
GCF_017942335.1	collection_date	2015-08-27
GCF_017942335.1	env_broad_scale	Beef processing facility
GCF_017942335.1	env_local_scale	not applicable
GCF_017942335.1	env_medium	Enterococcosel
GCF_017942335.1	geo_loc_name	Canada:Alberta
GCF_017942335.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942335.1	lat_lon	52.46 N 113.73 W
GCF_017942335.1	num_replicons	missing
GCF_017942335.1	ref_biomaterial	missing
GCF_017942365.1	strain	G119
GCF_017942365.1	collection_date	2015-10-15
GCF_017942365.1	env_broad_scale	Beef processing facility
GCF_017942365.1	env_local_scale	not applicable
GCF_017942365.1	env_medium	Enterococcosel
GCF_017942365.1	geo_loc_name	Canada:Alberta
GCF_017942365.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942365.1	lat_lon	52.46 N 113.73 W
GCF_017942365.1	num_replicons	missing
GCF_017942365.1	ref_biomaterial	missing
GCF_017942385.1	strain	H11
GCF_017942385.1	collection_date	2014-08-18
GCF_017942385.1	env_broad_scale	Beef processing facility
GCF_017942385.1	env_local_scale	not applicable
GCF_017942385.1	env_medium	Enterococcosel
GCF_017942385.1	geo_loc_name	Canada:Alberta
GCF_017942385.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942385.1	lat_lon	52.46 N 113.73 W
GCF_017942385.1	num_replicons	missing
GCF_017942385.1	ref_biomaterial	missing
GCF_017942395.1	strain	C116
GCF_017942395.1	collection_date	2015-10-15
GCF_017942395.1	env_broad_scale	Beef processing facility
GCF_017942395.1	env_local_scale	not applicable
GCF_017942395.1	env_medium	Enterococcosel
GCF_017942395.1	geo_loc_name	Canada:Alberta
GCF_017942395.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942395.1	lat_lon	52.46 N 113.73 W
GCF_017942395.1	num_replicons	missing
GCF_017942395.1	ref_biomaterial	missing
GCF_017942425.1	strain	R1E
GCF_017942425.1	collection_date	2014-07-21
GCF_017942425.1	env_broad_scale	Beef processing facility
GCF_017942425.1	env_local_scale	not applicable
GCF_017942425.1	env_medium	Enterococcosel
GCF_017942425.1	geo_loc_name	Canada:Alberta
GCF_017942425.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942425.1	lat_lon	52.46 N 113.73 W
GCF_017942425.1	num_replicons	missing
GCF_017942425.1	ref_biomaterial	missing
GCF_017942435.1	strain	G140
GCF_017942435.1	collection_date	2016-01-15
GCF_017942435.1	env_broad_scale	Beef processing facility
GCF_017942435.1	env_local_scale	not applicable
GCF_017942435.1	env_medium	Enterococcosel
GCF_017942435.1	geo_loc_name	Canada:Alberta
GCF_017942435.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942435.1	lat_lon	52.46 N 113.73 W
GCF_017942435.1	num_replicons	missing
GCF_017942435.1	ref_biomaterial	missing
GCF_017942445.1	strain	C15
GCF_017942445.1	collection_date	2014-08-18
GCF_017942445.1	env_broad_scale	Beef processing facility
GCF_017942445.1	env_local_scale	not applicable
GCF_017942445.1	env_medium	Enterococcosel
GCF_017942445.1	geo_loc_name	Canada:Alberta
GCF_017942445.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942445.1	lat_lon	52.46 N 113.73 W
GCF_017942445.1	num_replicons	missing
GCF_017942445.1	ref_biomaterial	missing
GCF_017942585.1	strain	G90
GCF_017942585.1	collection_date	2015-08-20
GCF_017942585.1	env_broad_scale	Beef processing facility
GCF_017942585.1	env_local_scale	not applicable
GCF_017942585.1	env_medium	Enterococcosel
GCF_017942585.1	geo_loc_name	Canada:Alberta
GCF_017942585.1	isol_growth_condt	37 oC for 48 hr.
GCF_017942585.1	lat_lon	52.46 N 113.73 W
GCF_017942585.1	num_replicons	missing
GCF_017942585.1	ref_biomaterial	missing
GCF_018138005.2	strain	L21
GCF_018138005.2	host	Swine
GCF_018138005.2	isolation_source	Rectal swab
GCF_018138005.2	collection_date	2013
GCF_018138005.2	geo_loc_name	Brazil: Parana
GCF_018138005.2	sample_type	Bacterial culture
GCF_018138025.1	strain	L17
GCF_018138025.1	host	swine
GCF_018138025.1	isolation_source	Rectal swab
GCF_018138025.1	collection_date	2013
GCF_018138025.1	geo_loc_name	Brazil: Parana
GCF_018138025.1	sample_type	Bacterial culture
GCF_018253765.1	strain	YXS88
GCF_018253765.1	host	Lilium sp.
GCF_018253765.1	collection_date	2017-03
GCF_018253765.1	geo_loc_name	China: Guangdong
GCF_018253765.1	isolation_source	fresh flowers
GCF_018253765.1	lat_lon	22.26 N 112.57 E
GCF_018253765.1	collected_by	missing
GCF_018253815.1	strain	YXH25-3
GCF_018253815.1	host	Lilium sp.
GCF_018253815.1	collection_date	2017-03
GCF_018253815.1	geo_loc_name	China: Guangdong
GCF_018253815.1	isolation_source	fresh flowers
GCF_018253815.1	lat_lon	22.26 N 112.57 E
GCF_018253815.1	collected_by	missing
GCF_018253835.1	strain	YX3-38
GCF_018253835.1	host	Lilium sp.
GCF_018253835.1	collection_date	2017-03
GCF_018253835.1	geo_loc_name	China: Guangdong
GCF_018253835.1	isolation_source	fresh flowers
GCF_018253835.1	lat_lon	22.26 N 112.57 E
GCF_018253835.1	collected_by	missing
GCF_018253895.1	strain	YX1-37
GCF_018253895.1	host	Lilium sp.
GCF_018253895.1	collection_date	2017-03
GCF_018253895.1	geo_loc_name	China: Guangdong
GCF_018253895.1	isolation_source	fresh flowers
GCF_018253895.1	lat_lon	22.26 N 112.57 E
GCF_018253895.1	collected_by	missing
GCF_018397155.1	strain	38-1
GCF_018397155.1	isolation_source	probiotic product
GCF_018397155.1	collection_date	2019
GCF_018397155.1	geo_loc_name	China: Shanghai
GCF_018397155.1	sample_type	cell culture
GCF_018397175.1	strain	39-1
GCF_018397175.1	isolation_source	probiotic product
GCF_018397175.1	collection_date	2019
GCF_018397175.1	geo_loc_name	China: Shanxi
GCF_018397175.1	sample_type	cell culture
GCF_018500145.1	strain	PK23
GCF_018500145.1	isolation_source	Halitzia cheese
GCF_018500145.1	collection_date	2019-01-01
GCF_018500145.1	geo_loc_name	Greece: Athens
GCF_018500145.1	sample_type	genomic DNA
GCF_018517125.1	strain	18-243
GCF_018517125.1	collected_by	NRC for Enterococci
GCF_018517125.1	collection_date	2018-04
GCF_018517125.1	geo_loc_name	France: Nice
GCF_018517125.1	host	Homo sapiens
GCF_018517125.1	host_disease	Eneterococcus faecalis
GCF_018517125.1	isolation_source	Digestive
GCF_018517125.1	lat_lon	43.7031 N 7.2661 W
GCF_018599005.1	strain	OSY-RM6
GCF_018599005.1	isolation_source	Raw milk
GCF_018599005.1	collection_date	2006
GCF_018599005.1	geo_loc_name	USA
GCF_018599005.1	sample_type	whole organism
GCF_018599005.1	collected_by	Xueying Zhang
GCF_018784985.1	strain	MCC499
GCF_018784985.1	isolation_source	feces
GCF_018784985.1	collection_date	missing
GCF_018784985.1	env_broad_scale	human gut
GCF_018784985.1	env_local_scale	not applicable
GCF_018784985.1	env_medium	faecal matter
GCF_018784985.1	geo_loc_name	Ireland
GCF_018784985.1	host	Homo sapiens
GCF_018784985.1	isol_growth_condt	missing
GCF_018784985.1	lat_lon	51.8985 N 8.4756 W
GCF_018784985.1	num_replicons	not collected (draft genomes)
GCF_018784985.1	ref_biomaterial	not applicable
GCF_018917475.1	strain	N52
GCF_018917475.1	isolation_source	feces
GCF_018917475.1	host	Macaca fascicularis
GCF_018917475.1	collection_date	2019-08
GCF_018917475.1	geo_loc_name	China: Suzhou
GCF_018917475.1	sample_type	cell culture
GCF_018986755.2	strain	1207/14
GCF_018986755.2	collected_by	National Medicines Institute
GCF_018986755.2	collection_date	2014
GCF_018986755.2	geo_loc_name	Poland: Ostrow Mazowiecka
GCF_018986755.2	host	Homo sapiens
GCF_018986755.2	host_disease	asymptomatic carriage
GCF_018986755.2	isolation_source	feces
GCF_018986755.2	lat_lon	52.8071 N 21.8796 E
GCF_019164975.1	strain	SPARC1
GCF_019164975.1	collection_date	2019-01-12
GCF_019164975.1	env_broad_scale	not applicable
GCF_019164975.1	env_local_scale	not applicable
GCF_019164975.1	env_medium	not applicable
GCF_019164975.1	geo_loc_name	Pakistan: Islamabad
GCF_019164975.1	host	Pakistani water buffalo
GCF_019164975.1	isol_growth_condt	local cheese and MRS Media
GCF_019164975.1	lat_lon	not applicable
GCF_019164975.1	num_replicons	not applicable
GCF_019164975.1	ref_biomaterial	local cheese
GCF_019164975.1	isolation_source	local cheese
GCF_019195415.1	strain	SY-1
GCF_019195415.1	host	goat
GCF_019195415.1	collection_date	2019-06-10
GCF_019195415.1	geo_loc_name	China: Heilongjiang
GCF_019195415.1	sample_type	fecal sample
GCF_019201565.1	strain	F162_1
GCF_019201565.1	collected_by	ILS, University of Zurich
GCF_019201565.1	collection_date	2020-05-03
GCF_019201565.1	geo_loc_name	Switzerland: Giubiasco
GCF_019201565.1	isolation_source	stream/river surface water
GCF_019201565.1	lat_lon	46.175 N 8.991 E
GCF_019201575.1	strain	F106
GCF_019201575.1	collected_by	ILS, University of Zurich
GCF_019201575.1	collection_date	2020-03-09
GCF_019201575.1	geo_loc_name	Switzerland: Birmensdorf
GCF_019201575.1	isolation_source	stream/river surface water
GCF_019201575.1	lat_lon	47.3636 N 8.4191 E
GCF_019201635.1	strain	F143
GCF_019201635.1	collected_by	ILS, University of Zurich
GCF_019201635.1	collection_date	2020-03-16
GCF_019201635.1	geo_loc_name	Switzerland: Villars-sur-Glane
GCF_019201635.1	isolation_source	stream/river surface water
GCF_019201635.1	lat_lon	46.7841 N 7.1158 E
GCF_019222705.1	strain	NS2
GCF_019222705.1	isolation_source	water
GCF_019222705.1	collection_date	2019-05
GCF_019222705.1	geo_loc_name	China:Jinan
GCF_019222705.1	sample_type	cell culture
GCF_019350975.1	strain	EFS0021
GCF_019350975.1	collected_by	Korea University
GCF_019350975.1	collection_date	2017-09-20
GCF_019350975.1	geo_loc_name	South Korea
GCF_019350975.1	host	Homo sapiens
GCF_019350975.1	host_disease	not applicable
GCF_019350975.1	isolation_source	feces
GCF_019350975.1	lat_lon	not applicable
GCF_019351005.1	strain	EFS0020
GCF_019351005.1	collected_by	Korea University
GCF_019351005.1	collection_date	2017-09-20
GCF_019351005.1	geo_loc_name	South Korea
GCF_019351005.1	host	Homo sapiens
GCF_019351005.1	host_disease	not applicable
GCF_019351005.1	isolation_source	Armpit
GCF_019351005.1	lat_lon	not applicable
GCF_019352485.1	strain	12022
GCF_019352485.1	isolation_source	urine
GCF_019352485.1	host	Homo sapiens
GCF_019352485.1	collection_date	2013
GCF_019352485.1	geo_loc_name	China:Hangzhou
GCF_019352485.1	sample_type	urine
GCF_019352515.1	strain	4942
GCF_019352515.1	isolation_source	blood
GCF_019352515.1	host	Homo sapiens
GCF_019352515.1	collection_date	2012
GCF_019352515.1	geo_loc_name	China:Hangzhou
GCF_019352515.1	sample_type	blood
GCF_019352735.1	strain	PF110
GCF_019352735.1	collected_by	Ana R. Freitas
GCF_019352735.1	collection_date	2019
GCF_019352735.1	geo_loc_name	Portugal: Oporto
GCF_019352735.1	isolation_source	Raw-frozen dog food
GCF_019352735.1	lat_lon	41.14961 N 8.61099 W
GCF_019352735.1	genotype	ST674
GCF_019352775.1	strain	PF176
GCF_019352775.1	collected_by	Ana R. Freitas
GCF_019352775.1	collection_date	2020
GCF_019352775.1	geo_loc_name	Portugal: Oporto
GCF_019352775.1	isolation_source	Raw-frozen dog food
GCF_019352775.1	lat_lon	41.14961 N 8.61099 W
GCF_019352775.1	genotype	ST1008
GCF_019352795.1	strain	PF183
GCF_019352795.1	collected_by	Ana R. Freitas
GCF_019352795.1	collection_date	2020
GCF_019352795.1	geo_loc_name	Portugal: Oporto
GCF_019352795.1	isolation_source	Raw-frozen dog food
GCF_019352795.1	lat_lon	41.14961 N 8.61099 W
GCF_019352795.1	genotype	ST1009
GCF_019352805.1	strain	PF63
GCF_019352805.1	collected_by	Ana R. Freitas
GCF_019352805.1	collection_date	2019
GCF_019352805.1	geo_loc_name	Portugal: Oporto
GCF_019352805.1	isolation_source	Raw-frozen dog food
GCF_019352805.1	lat_lon	41.14961 N 8.61099 W
GCF_019352805.1	genotype	ST40
GCF_019352835.1	strain	PF56
GCF_019352835.1	collected_by	Ana R. Freitas
GCF_019352835.1	collection_date	2019
GCF_019352835.1	geo_loc_name	Portugal: Oporto
GCF_019352835.1	isolation_source	Raw-frozen dog food
GCF_019352835.1	lat_lon	41.14961 N 8.61099 W
GCF_019352835.1	genotype	ST1008
GCF_019352855.1	strain	PF101
GCF_019352855.1	collected_by	Ana R. Freitas
GCF_019352855.1	collection_date	2019
GCF_019352855.1	geo_loc_name	Portugal: Oporto
GCF_019352855.1	isolation_source	Raw-frozen dog food
GCF_019352855.1	lat_lon	41.14961 N 8.61099 W
GCF_019352855.1	genotype	ST1008
GCF_019448485.1	strain	BG475
GCF_019448485.1	collected_by	Military Medical Academy (MMA)
GCF_019448485.1	collection_date	2015-12
GCF_019448485.1	geo_loc_name	Bulgaria: Sofia, Military Medical Academy (MMA)
GCF_019448485.1	host	Homo sapiens
GCF_019448485.1	host_disease	urinary tract infection
GCF_019448485.1	isolation_source	urine sample
GCF_019448485.1	lat_lon	42.6983 N 23.3199 E
GCF_019449295.1	strain	LREF-1
GCF_019449295.1	collected_by	Apollo Diagnostics
GCF_019449295.1	collection_date	2020-12-26
GCF_019449295.1	geo_loc_name	India: Tamil Nadu, Chennai, Ashok Nagar
GCF_019449295.1	host	Homo sapiens
GCF_019449295.1	host_disease	UTI
GCF_019449295.1	isolation_source	urine
GCF_019449295.1	lat_lon	13.03440353 N 80.21401994 E
GCF_019583515.1	strain	R1
GCF_019583515.1	isolation_source	feces
GCF_019583515.1	host	wild boar
GCF_019583515.1	collection_date	2017
GCF_019583515.1	geo_loc_name	Spain
GCF_019583515.1	sample_type	cell culture
GCF_019583595.1	strain	A1
GCF_019583595.1	isolation_source	feces
GCF_019583595.1	host	wild boar
GCF_019583595.1	collection_date	2017
GCF_019583595.1	geo_loc_name	Spain
GCF_019583595.1	sample_type	cell culture
GCF_019731285.1	strain	K58
GCF_019731285.1	host	Homo sapiens
GCF_019731285.1	isolation_source	feces
GCF_019731285.1	collection_date	2020-03-01
GCF_019731285.1	sample_type	pure culture
GCF_019731285.1	collected_by	ShengHui Li
GCF_019731285.1	identified_by	ShengHui Li
GCF_019731285.1	geo_loc_name	China
GCF_019731385.1	strain	K54_3
GCF_019731385.1	host	Homo sapiens
GCF_019731385.1	isolation_source	feces
GCF_019731385.1	collection_date	2020-03-01
GCF_019731385.1	sample_type	pure culture
GCF_019731385.1	collected_by	ShengHui Li
GCF_019731385.1	identified_by	ShengHui Li
GCF_019731385.1	geo_loc_name	China
GCF_019731475.1	strain	K53_2
GCF_019731475.1	host	Homo sapiens
GCF_019731475.1	isolation_source	feces
GCF_019731475.1	collection_date	2020-03-01
GCF_019731475.1	sample_type	pure culture
GCF_019731475.1	collected_by	ShengHui Li
GCF_019731475.1	identified_by	ShengHui Li
GCF_019731475.1	geo_loc_name	China
GCF_019731515.1	strain	K52_2
GCF_019731515.1	host	Homo sapiens
GCF_019731515.1	isolation_source	feces
GCF_019731515.1	collection_date	2020-03-01
GCF_019731515.1	sample_type	pure culture
GCF_019731515.1	collected_by	ShengHui Li
GCF_019731515.1	identified_by	ShengHui Li
GCF_019731515.1	geo_loc_name	China
GCF_019731615.1	strain	K48_3
GCF_019731615.1	host	Homo sapiens
GCF_019731615.1	isolation_source	feces
GCF_019731615.1	collection_date	2020-03-01
GCF_019731615.1	sample_type	pure culture
GCF_019731615.1	collected_by	ShengHui Li
GCF_019731615.1	identified_by	ShengHui Li
GCF_019731615.1	geo_loc_name	China
GCF_019774535.1	strain	E006xJH2-2-TC1
GCF_019774535.1	isolation_source	swine
GCF_019774535.1	collection_date	2018
