annotation,(Intercept),host_type_2domestic,host_type_2wild,beta_domestic,beta_wild,OR_domestic,OR_wild
VF0429,2.654985155431318,-1.7429850812377339,-2.0976239760039816,-1.8702061160723615,-2.2371789902894657,0.15409189772495732,0.10675924885597418
VF0430,-2.148629022393267,-0.9925106221337537,-0.1697586028076826,-1.1197316569683815,-0.3093136170931665,0.3263673612807102,0.7339505544889597
VF0431,-2.4118140974920697,1.9073309044425235,0.14162188120801233,1.7801098696078959,0.0020668669225283876,5.930507965382675,1.002069004364315
VF0432,0.7293430516052285,0.06802311834900944,-0.7474077327000113,-0.05919791648561827,-0.8869627469854953,0.9425202104085145,0.41190491422475717
VF0434,-3.4102313357699905,-1.357759634545738,0.22133577854054712,-1.4849806693803655,0.08178076425506317,0.22650671914938186,1.085217865200422
VF0436,3.1812177526019196,2.0963502067958077,-1.77980937944002,1.96912917196118,-1.919364393725504,7.164434780324878,0.1467001760559048
VF0439,-2.462542310273652,-0.6278185661298362,0.5491522626251342,-0.755039600964464,0.4095972483396502,0.46999200222542536,1.5062110339412773
VF0441,3.31810490801388,1.317667581986394,-1.7693262898037558,1.1904465471517665,-1.9088813040892398,3.288549371911848,0.14824613621283414
VF0442,2.0162056145054223,-2.3288486157733765,-0.7287614750608247,-2.456069650608004,-0.8683164893463087,0.0857714009247404,0.41965745267542537
VF0444,6.1075272642593905,0.5357964764742247,-0.9166464140919174,0.40857544163959697,-1.0562014283774013,1.504672763456487,0.347774350238351
VF0445,-1.0108445870669172,0.2191994959634728,0.4687057524771312,0.09197846112884508,0.32915073819164725,1.096341207874488,1.389787333828504
VF0446,-2.8482679829038444,0.5594814734741702,0.6568832039007989,0.4322604386395425,0.517328189615315,1.540736330186639,1.6775395890504785
VF0447,-5.522935694997736,0.33337350489356166,1.0543663743201497,0.20615247005893395,0.9148113600346657,1.2289405663519521,2.496304304729047
VF0449,4.836942461588028,1.0569265479309262,-2.2361722509033073,0.9297055130962986,-2.3757272651887913,2.53376290774648,0.0929468676030085
VF0450,0.6257419104348236,0.2718306620048808,0.5299061503388488,0.1446096271702531,0.39035113605336486,1.1555883719031979,1.4774995061534624
VF0451,1.4364014008277048,1.1719410932582195,-0.03616866339487318,1.0447200584235918,-0.17572367768035713,2.8426026495910186,0.838849744222402
VF0454,3.4377768669039996,0.8973383450767755,-1.7491140684019806,0.7701173102421477,-1.8886690826874646,2.16001963134873,0.15127300678140218
VF0455,4.525476027145504,0.743088091839069,-0.42509781322642426,0.6158670570044413,-0.5646528275119083,1.8512610527444546,0.5685575000196518
VF0456,5.0196173780707065,0.9996214962058023,-0.30471001766206207,0.8724004613711747,-0.444265031947546,2.3926474232770345,0.64129543452445
VF0457,5.054536399936782,-0.010732537417475933,-1.3505618523708545,-0.13795357225210364,-1.4901168666563385,0.8711391358351083,0.22534631852974482
VF0460,3.457282546778779,-1.3245736405922142,-0.8231815523893674,-1.4517946754268418,-0.9627365666748513,0.23414968809502082,0.3818465064599803
VF0462,-1.3464979005634325,2.0333434024468047,1.817887826905507,1.906122367612177,1.678332812620023,6.726953506962367,5.3566180365964415
VF0463,-3.2997863014989064,2.013582927510755,1.205602592544771,1.8863618926761272,1.066047578259287,6.595330460691717,2.9038794321886523
VF0465,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0466,-1.799508121451871,-1.1420523371413092,-0.624094130851923,-1.2692733719759368,-0.763649145137407,0.28103575606067044,0.46596295434168283
VF0467,0.6304403693227544,1.4985459415032638,0.7545147446258598,1.3713249066686362,0.6149597303403758,3.940568123389632,1.8495821160163646
VF0468,4.839800707123663,0.06133831808566393,0.08966905359738031,-0.06588271674896379,-0.04988596068810364,0.936240663201439,0.9513379082353273
VF0469,-1.6366454184952053,2.376660867617904,1.4857112029460566,2.2494398327832763,1.3461561886605726,9.48242260606971,3.8426267747348954
VF0472,-2.1112240297588025,0.4121264828921414,1.2177271242315015,0.28490544805751367,1.0781721099460175,1.3296363024825657,2.9393019169612167
VF0473,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0474,-4.310459229033729,1.9689477832534923,1.257541352675807,1.8417267484188646,1.117986338390323,6.307420190987031,3.058688833611987
VF0475,-3.85332407917507,-1.2317969742887327,1.5703148838606598,-1.3590180091233603,1.4307598695751758,0.2569129392852066,4.181875665002783
VF0477,0.9757760543220116,2.769541028754595,-0.5913317152894035,2.6423199939199673,-0.7308867295748875,14.0457518962196,0.4814818565402484
VF0478,-3.510275235820087,2.3932284521239016,0.3777452858961906,2.266007417289274,0.23819027161070666,9.64083205145425,1.2689506151337253
VF0479,-2.1696230708124036,-0.05570406275279704,-1.402652583075306,-0.18292509758742476,-1.54220759736079,0.8328305344171991,0.21390835628072616
VF0480,-3.2762572225984483,-1.3330389149732553,-0.9429007167733582,-1.460259949807883,-1.082455731058842,0.2321759128006352,0.338762593512414
VF0482,-0.9884602955363534,0.8616177723012078,0.3514445028778185,0.7343967374665801,0.21188948859233453,2.084224278758761,1.2360112841837585
VF0486,2.7116661877158434,0.010150255565184755,0.2659541872330712,-0.11707077926944295,0.12639917294758723,0.889522231201559,1.1347350334192765
VF0487,-4.457303287904599,0.1705499478784096,-0.054395812807467435,0.04332891304378189,-0.1939508270929514,1.044281316115898,0.8236984069179516
VF0488,-3.3918990368680766,-0.29653234569478953,-0.9085958320180976,-0.42375338052941725,-1.0481508463035816,0.6545852954831987,0.35058543644559803
VF0489,5.510623942458635,0.4586452593910028,-1.6574890221436491,0.3314242245563751,-1.7970440364291331,1.392950590830161,0.16578822859332074
VF0491,-2.8271900569217423,-0.5883235439792813,-0.4859524217466128,-0.715544578813909,-0.6255074360320967,0.4889257806620445,0.5349898864845011
VF0492,-3.402643041871485,-0.43580748377074074,-1.4376302394459246,-0.5630285186053685,-1.5771852537314086,0.5694817634722795,0.20655568255948034
VF0493,0.3908806555061958,-0.15479548336883445,1.2781153953008089,-0.2820165182034622,1.1385603810153249,0.7542612253898032,3.122270248650795
VF0494,6.314702598744765,0.13026373006657255,0.06486360174818463,0.0030426952319448364,-0.07469141253729931,1.0030473289275315,0.9280298205143338
VF0499,-2.377807358004038,-2.129747117052461,0.8311172461110065,-2.2569681518870888,0.6915622318255226,0.1046673396603103,1.9968326132670076
VF0504,6.454313034274131,0.12532829053071226,0.07404671350459499,-0.0018927443039154501,-0.06550830078088896,0.998109045806999,0.936591272288427
VF0512,2.7116661877158434,0.010150255565184755,0.2659541872330712,-0.11707077926944295,0.12639917294758723,0.889522231201559,1.1347350334192765
VF0513,6.144460604786711,0.44259994718607026,0.23127503882184547,0.31537891235144255,0.09172002453636152,1.3707786175142185,1.0960579097973973
VF0515,-3.9947547709307356,-1.7192155447431665,1.6422942006903263,-1.8464365795777942,1.5027391864048423,0.15779846792606486,4.493982080847546
VF0519,3.115326801506504e-4,0.17227155387383497,0.3103458795796196,0.04505051903920726,0.17079086529413567,1.0460807055660282,1.1862426385730616
VF0521,-4.8969194553666435,-1.5687242656296099,2.5248160623855123,-1.6959453004642375,2.3852610481000283,0.18342575459693225,10.861897772630922
VF0524,-2.033736914774442,-1.5606023749836964,-0.502107534054898,-1.687823409818324,-0.6416625483403819,0.18492158477928813,0.5264165032306649
VF0525,-0.05848688730963439,-1.898627501043207,-2.095876915388247,-2.025848535877835,-2.235431929673731,0.13188188918144494,0.1069459267563378
VF0529,5.227634037421128,0.7852064054221795,-0.6226120403877976,0.6579853705875518,-0.7621670546732815,1.9308983686242063,0.466654065611152
VF0530,1.682844739754962,2.748093655337166,-1.0923940003228303,2.6208726205025386,-1.2319490146083143,13.74771489026393,0.29172344997632277
VF0538,1.3500187455956143,2.3721608140901447,1.776711272733903,2.244939779255517,1.637156258448419,9.439847064724985,5.140530367325024
VF0539,-0.6162802566200041,-1.7594482671950135e-4,-0.44418177911712453,-0.12739697966134722,-0.5837367934026085,0.8803841086315553,0.5578100462838573
VF0542,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0543,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0544,-3.805418097468715,-1.2657393561279087,0.8787371655148657,-1.3929603909625363,0.7391821512293817,0.24833903471197089,2.0942220569806085
VF0550,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0551,-0.6560753119410379,0.6758779269264303,1.0339730568625354,0.5486568920918027,0.8944180425770514,1.7309266346737442,2.445911958577846
VF0552,5.7778353824233255,-0.5198897799977832,-0.7448125076264673,-0.647110814832411,-0.8843675219119513,0.5235562446360215,0.41297528851640436
VF0553,2.7116661877158434,0.010150255565184755,0.2659541872330712,-0.11707077926944295,0.12639917294758723,0.889522231201559,1.1347350334192765
VF0554,0.9761411280591945,-0.4195381123425276,-0.7292395114055423,-0.5467591471771553,-0.8687945256910263,0.5788226529664637,0.4194568891028728
VF0555,0.4524639671851312,-0.5485105732607382,-0.1118448310937725,-0.6757316080953659,-0.2513998453792564,0.5087840538782911,0.7777113450941225
VF0557,0.006472252206504907,1.6151485794216367,0.7876619582907864,1.487927544587009,0.6481069440053024,4.427909358619188,1.9119180331240877
VF0558,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0559,5.799399763352276,0.6502331955291829,0.3767252768297124,0.5230121606945553,0.23717026254422846,1.6871018255524495,1.2676569338968355
VF0560,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0561,1.9437674567069185,0.6485868330056774,-1.1322577968860765,0.5213657981710498,-1.2718128111715605,1.6843265295320744,0.2803229882446614
VF0562,-0.8105215907829493,0.7086903267685366,1.0406072764635217,0.5814692919339088,0.9010522621780377,1.7886645714212315,2.462192620666325
VF0563,-0.06548868706470168,-1.793236228029671,-1.693923076511794,-1.9204572628642986,-1.833478090797278,0.14653993953555994,0.15985660396815238
VF0564,-4.044946476627455,-0.8341573428515581,1.1425298594980857,-0.9613783776861857,1.0029748452126017,0.3823654785317133,2.7263803360737935
VF0565,-1.6442199706714096,0.979636164462594,-0.08029324415953362,0.8524151296279663,-0.21984825844501757,2.3453042312593904,0.8026405826524494
VF0566,-1.385893991292167,-0.033633940149487444,-0.34059818218216165,-0.16085497498411516,-0.4801531964676456,0.8514155387060149,0.6186886036370701
VF0567,2.7116661877158434,0.010150255565184755,0.2659541872330712,-0.11707077926944295,0.12639917294758723,0.889522231201559,1.1347350334192765
VF0568,6.454313034274131,0.12532829053071226,0.07404671350459499,-0.0018927443039154501,-0.06550830078088896,0.998109045806999,0.936591272288427
VF0569,-2.203275992310156,-2.289158975925266,0.7866561352002439,-2.4163800107598936,0.6471011209147599,0.08924409609023384,1.9099959486196796
VF0571,-3.6553774354435635,-0.06025538853532584,2.6610874670461664,-0.18747642336995354,2.5215324527606824,0.8290486641236302,12.447657502033083
VF0572,5.675947806377269,0.6999531832903264,-1.8507793922733262,0.5727321484556986,-1.9903344065588102,1.7731048252763881,0.13664972124101432
VF0573,5.575023609941411,-0.38041804480913877,-1.3111839145013495,-0.5076390796437664,-1.4507389287868335,0.6019149759305839,0.2343970213791548
VF0575,-3.2182402615070913,-0.6838435273164222,0.7809178964277464,-0.8110645621510499,0.6413628821422626,0.44438473915079546,1.899067321335978
VF0579,-5.612773258240257,-1.4276126784286547,0.09878929340167963,-1.5548337132632823,-0.04076572088380431,0.21122450355423003,0.9600540242110479
VF0580,1.7702693429030079,0.40149674367461596,-0.9792376394835105,0.27427570883998825,-1.1187926537689945,1.3155774685790458,0.32667396520563313
VF0581,-0.4861132422949892,1.7129496803045579,-0.18708301974784583,1.5857286454699302,-0.3266380340333298,4.882847947653795,0.7213447980443675
VF0583,0.7677045900152271,1.8748067653709388,1.0961022307682142,1.7475857305363112,0.9565472164827302,5.740726271918827,2.602694400934668
VF0584,-2.4406240252631677,3.1224208875347053,2.87249906792871,2.9951998527000776,2.732944053643226,19.98935441713837,15.378094375586713
VF0586,-1.6201185831782239,-0.5654049585729995,0.46549973940420647,-0.6926259934076273,0.3259447251187225,0.5002606614969702,1.3853387923191496
VF0587,-5.208721873440469,-1.701304836589487,0.560451152495797,-1.8285258714241146,0.4208961382103131,0.16065021237882268,1.5233260548218732
VF0592,-3.6320071068915807,-0.9006509001792802,0.6449359947832873,-1.0278719350139078,0.5053809804978033,0.357767503537136,1.6576169198970876
VF0593,-0.8543757041521068,3.294976197658802,2.1936305606871653,3.1677551628241742,2.0540755464016813,23.754100372076934,7.799624148163569
VF0594,-1.783446088108351,2.117509609198652,2.0981851147228325,1.9902885743640244,1.9586301004373485,7.317645142442961,7.089608358460845
VF0595,4.911244587239313,0.9310427282005069,-1.0696272600905468,0.8038216933658793,-1.2091822743760308,2.2340625366092373,0.2984412227120182
VF0602,-4.416369457381955,0.40790325833035995,2.2099059281961257,0.28068222349573224,2.0703509139106417,1.324032790564776,7.927604536511624
VF0607,5.950320788505652,0.4680042344863318,0.20052280364927857,0.3407831996517041,0.06096778936379463,1.4060483760383173,1.0628646780883335
VF0609,-4.566953367979589,0.1354309229319761,1.2454678383951718,0.008209888097348378,1.1059128241096878,1.008243681645745,3.02198174795824
VF0613,-1.2224221228943803,-2.1945589243406136,-1.411473081645646,-2.3217799591752413,-1.55102809593113,0.09809881821952857,0.21202987468109386
VF0615,0.17136343936458334,-0.8892600852408188,-0.4991991423712443,-1.0164811200754464,-0.6387541566567283,0.36186606562622425,0.5279497571815357
VF0619,3.869726734796117,1.4969352483115734,0.22904587636164556,1.3697142134769458,0.08949086207616161,3.934226185970699,1.093617339874731
VF0621,-3.1268688907812914,-0.7384023220809794,-1.4678401708258515,-0.8656233569156071,-1.6073951851113355,0.4207891690179788,0.20040896302231498
VF0622,-4.105906377614002,-1.3331147313435918,-0.7235665943205581,-1.4603357661782195,-0.863121608606042,0.23215831073291798,0.42184319551501626
VF0624,2.029188725584552,-0.39019944313797084,-1.3718618770825248,-0.5174204779725986,-1.5114168913680088,0.5960561064714568,0.22059719416116064
VF0625,-1.0295987063940544,2.194889848876438,2.032116745881964,2.0676688140418102,1.89256173159648,7.90637039819316,6.6363474652007515
VF0626,-2.1110530158593046,-0.10385509100364229,0.6231754442700999,-0.23107612583827,0.4836204299846159,0.7936790442528814,1.621935890567636
VF0628,4.573137636679624,0.541500233205291,-0.8191460807294001,0.41427919837066324,-0.958701095014884,1.5132795730996702,0.3833905505930274
VF0629,-2.7635469842311244,2.1142073248004944,0.9650113442238017,1.9869862899658668,0.8254563299383177,7.293520052934998,2.2829222934603552
VF0631,0.68053002721715,-0.08982666184924423,0.07765749192734012,-0.21704769668387194,-0.06189752235814383,0.8048915777302992,0.9399792087082854
VF0635,-2.0585743397747858,-0.6633221580391201,-0.027358826567343387,-0.7905431928737479,-0.16691384085282734,0.4535983369670311,0.8462725223149676
VF0636,2.681475502703129,-1.9090283884969939,-1.6341092123574794,-2.0362494233316215,-1.7736642266429634,0.13051730921767943,0.16970999224696848
VF0638,-0.3094853026959358,0.9887413009653131,0.3613374564808341,0.8615202661306853,0.22178244219535015,2.3667560591334764,1.2482997709625385
VF0641,0.5594599150837444,-0.6017329944010654,-0.40794754957536933,-0.7289540292356931,-0.5475025638608533,0.482413316514261,0.5783925064582022
VF0643,0.5970838858961259,-3.6114113168438178,-0.3629018373448469,-3.7386323516784454,-0.5024568516303308,0.023786612616286538,0.6050423329201693
VF0646,0.7402091509618496,1.924150097420243,1.0149294600796466,1.7969290625856154,0.8753744457941626,6.031097872566355,2.399773710925373
VF0647,4.948525698219185,0.1779860460173429,0.08714695747067708,0.0507650111827152,-0.05240805681480687,1.0520756382233345,0.9489415657550797
VF0648,-2.7449848014522082,-0.8506073036348446,-0.5687082510616841,-0.9778283384694724,-0.7082632653471681,0.37612703317267376,0.49249879486521597
VF0650,-0.7297247235290583,2.8430916835117843,1.3224708090708461,2.7158706486771567,1.1829157947853621,15.117766607202407,3.2638771377913725
VF0655,0.9466371699135646,0.6176105874898418,0.7877956715001171,0.49038955265521406,0.6482406572146331,1.6329522169421262,1.9121736989128395
VF0659,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0660,-0.9609652209659504,1.8960809560748515,1.541122877393541,1.7688599212402238,1.401567863108057,5.8641639401216406,4.061562952109957
VF0661,-1.7183772616783812,-1.1143708691454781,-1.2308448241962153,-1.2415919039801058,-1.3703998384816993,0.2889239125289481,0.25400537812133944
VF0664,-3.855138362146642,-0.3075848996414807,0.8699007419670528,-0.43480593447610844,0.7303457276815688,0.6473902910239918,2.0757981445107085
VF0666,3.9908067556770113,-0.6469020179036489,0.7883363335448366,-0.7741230527382765,0.6487813192593526,0.46110797111898494,1.9132078181840817
VF0667,-4.364620857242357,-0.7683239889472666,0.6036917663812021,-0.8955450237818943,0.4641367520957182,0.40838495845973455,1.590640478986361
VF0668,-1.88792530872767,-1.0082466755044412,-0.6846304399344357,-1.135467710339069,-0.8241854542199196,0.3212718240355779,0.43859210034936064
VF0669,-3.3435091326404858,-0.043548184936157766,0.3257196732419449,-0.17076921977078546,0.18616465895646095,0.8430161024733931,1.2046205956185505
VF0670,-3.1906703461875714,-1.312875063131589,0.5551337875255046,-1.4400960979662167,0.4155787732400206,0.23690499150032956,1.5152474716419635
VF0672,-2.1783958273387007,-1.924621692159635,-1.1253791592641098,-2.0518427269942627,-1.2649341735495938,0.12849789874053938,0.2822578755630554
VF0676,5.410101460241991,0.15627133705252727,0.0981115425645509,0.02905030221789956,-0.041443471720933045,1.0294763781177985,0.9594035672412268
VF0679,-2.5687497908448766,1.0996904535748142,-0.20853912944228922,0.9724694187401866,-0.34809414372777314,2.6444666985931553,0.7060324045629948
VF0681,-1.4879438003545797,2.0440817881617988,1.5312921129394612,1.916860753327171,1.3917370986539772,6.799579372796641,4.021830304554724
VF0682,-1.7388746400126074,1.3508749337640849,-0.009190309824277716,1.2236538989294572,-0.14874532410976166,3.399586813953276,0.8617885637232733
VF0684,1.3786071168410041,0.0370915284339245,-0.2544977010502784,-0.09012950640070322,-0.39405271533576236,0.9138128329967873,0.6743185083769138
VF0685,0.8534646374256559,0.683573674573295,-1.9205387734284876,0.5563526397386673,-2.0600937877139716,1.7442987976486948,0.12744201683888137
VF0688,-2.8064923100147645,0.936891804379912,1.5530915179588074,0.8096707695452843,1.4135365036733234,2.2471680287228892,4.110466409391331
VF0689,-0.3965211085475768,-1.2698725376688538,-1.643460783599841,-1.3970935725034814,-1.783015797885325,0.2473147226897837,0.16813033481542
VF0692,-1.3187795566268183,1.8509394059257538,0.9320430007795508,1.7237183710911261,0.7924879864940668,5.605332468008052,2.208885272061288
VF0694,-2.4604744604223017,0.3020748596622217,0.8104076495506517,0.17485382482759398,0.6708526352651678,1.1910720987174335,1.9559042828464157
VF0695,5.389763050770842,-0.36946585791145137,-1.3822518566424484,-0.4966868927460791,-1.5218068709279324,0.6085434933667575,0.21831705961052897
VF0696,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0698,-1.954278713004067,0.1816620767182137,0.8917420281631453,0.05444104188358598,0.7521870138776614,1.0559502177425508,2.121634991557845
VF0700,3.1856322495274596,1.1123561813815157,-3.622579451414664,0.985135146546888,-3.762134465700148,2.6781738059061135,0.023234095031685213
VF0701,0.22238206270413438,-0.37657134991948965,-0.8991890401860226,-0.5037923847541174,-1.0387440544715065,0.6042348181946201,0.35389888067241554
VF0702,2.3448228409953056,0.13556557189689863,-0.0477664828722308,0.008344537062270924,-0.18732149715771473,1.008379449754181,0.8291771154429058
VF0703,2.7321937572871486,-1.8195527579858162,-1.1240762771341906,-1.9467737928204438,-1.2636312914196746,0.1427338184382581,0.2826258639758639
VF0704,-2.906183013478909,0.5732660051272117,-0.7709547771805084,0.446044970292584,-0.9105097914659923,1.5621217140247385,0.402319072915956
VF0711,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0713,4.57088551116243,1.235921896105176,-0.95375701487957,1.1087008612705485,-1.093312029165054,3.030418901454458,0.33510477690928403
VF0720,-0.38784678513449344,-1.7149563414715974,-1.9760439809758301,-1.842177376306225,-2.115598995261314,0.15847199700734063,0.1205610524213689
VF0721,-1.6497930623654216,0.7135450775618747,-1.5797976930213968,0.5863240427272469,-1.7193527073068808,1.797369204484157,0.1791820936419851
VF0723,2.7116661877158434,0.010150255565184755,0.2659541872330712,-0.11707077926944295,0.12639917294758723,0.889522231201559,1.1347350334192765
VF0724,-0.22485816868575922,2.1217188483128973,1.3949608886671743,1.9944978134782696,1.2554058743816903,7.348511777550823,3.509262405043079
VF0725,-3.6706269839658563,-1.2029221416830613,2.324280756290952,-1.330143176517689,2.184725742005468,0.26443939707724157,8.888210556264415
VF0726,-2.997212434826722,0.7497026635832459,0.4921516271897668,0.6224816287486181,0.35259661290428285,1.8635469399413005,1.4227571058048785
VF0729,0.5145678743538663,-1.932582825495254,-1.4428881992515346,-2.0598038603298816,-1.5824432135370186,0.12747897112621767,0.2054724713190935
VF0730,-2.910771302976475,1.0572247162209962,0.9428578550793683,0.9300036813863686,0.8033028407938843,2.534518508142567,2.2329036881778617
VF0731,1.2739002850359336,-1.8996936172712793,-0.12215981254652095,-2.026914652105907,-0.26171482683200487,0.13174136268130116,0.7697304988967438
VF0732,0.7698114231333975,1.8731568620237766,1.106834065470173,1.745935827189149,0.9672790511846889,5.7312624377803125,2.6307765037451443
VF0735,-4.528353358918315,1.82777541045852,1.0182961598746603,1.7005543756238923,0.8787411455891763,5.476982856043613,2.4078666441801655
VF0737,-4.04690987939081,-0.8536946728981591,-1.500579289536241,-0.9809157077327868,-1.640134303821725,0.37496758088101545,0.19395399177925463
VF0738,-2.285861094546152,2.3334062010521355,1.0989001389020319,2.206185166217508,0.9593451246165479,9.081007696239904,2.609986697599778
VF0739,0.4228480440648164,-1.8458186862500265,-1.3473013610162576,-1.9730397210846542,-1.4868563753017416,0.13903358990049647,0.22608225736223336
VF0740,0.7143643914846122,-0.5820579893304002,-0.9973902747300252,-0.709279024165028,-1.1369452890155092,0.4919987888572928,0.3207974701729205
VF0741,-0.9359632401733288,1.4821591256940012,0.8207219708314822,1.3549380908593736,0.6811669565459983,3.8765209571230983,1.9761825062951142
VF0742,-3.5877609379541524,2.570699043537325,1.6428482092182322,2.4434780087026975,1.5032931949327482,11.513013550937576,4.496472475030703
VF0744,-2.9295520172130693,1.5101153592831253,0.06800239869611724,1.3828943244484977,-0.07155261558936671,3.9864229476319055,0.9309472939656805
VF0745,-1.5989363081020818,1.3500070401288593,0.2863629208831535,1.2227860052942316,0.14680790659766957,3.3966376141760284,1.158131472246184
VF0746,-2.2330703080443497,0.013490820232924557,-0.3491345187761883,-0.11373021460170316,-0.48868953306167223,0.8924987065244633,0.6134297470882838
VF0747,-0.4817046535724261,-0.9261548332662841,-0.44728505216460707,-1.0533758681009118,-0.586840066450091,0.348758397214888,0.5560816925654125
VF0748,5.054683033216927,-0.41861069086776737,0.3475212871481497,-0.545831725702395,0.20796627286266578,0.5793597145276207,1.2311716449534675
VF0749,1.0199648839256095,-0.4388558215226363,-0.5308007573443853,-0.566076856357264,-0.6703557716298691,0.5677484339428186,0.5115265587723259
VF0750,2.0562072577842243,-0.15326566607870395,-0.4694981696704786,-0.28048670091333167,-0.6090531839559625,0.7554159903181443,0.5438655660180928
VF0751,1.4746073245408315,-0.4567789219656681,-0.06338368595408614,-0.5839999568002958,-0.20293870023957009,0.557663270410679,0.8163282806199331
VF0753,-3.73008566446151,0.8731371302417826,0.975449929794896,0.7459160954071549,0.835894915509412,2.1083720204699863,2.306877585333069
VF0754,-3.4266167801937097,-0.6152751708768971,0.9797984024387589,-0.7424962057115247,0.8402433881532749,0.47592442626264964,2.316930821675678
VF0755,-0.6194581768652633,2.7213114449825495,1.9722176968567298,2.594090410147922,1.8326626825712458,13.384407501669592,6.250507638257959
VF0756,-4.497843434498031,-0.023851109559305746,-0.6688932044538444,-0.15107214439393346,-0.8084482187393283,0.8597856677057303,0.44554892452561484
VF0758,5.8250661290255765,0.6401716226247126,-1.4884112264417908,0.5129505877900848,-1.6279662407272748,1.6702120389336643,0.1963284531896011
VF0780,-3.557189784494249,-2.1504420479929274,-1.4427061508828718,-2.277663082827555,-1.5822611651683558,0.1025235159486999,0.20550988065235298
VF0783,5.197511201680506,0.9127399849494838,-1.4666636653728655,0.7855189501148561,-1.6062186796583495,2.193544985835698,0.20064488401409183
VF0784,-1.9269926194136473,0.09336138302271717,1.2977205649292753,-0.03385965181191054,1.1581655506437913,0.966707170716863,3.1840868691797146
VF0785,-2.026886639558496,0.6108197969824307,0.6945832110243931,0.483598762147803,0.5550281967389092,1.621900747106181,1.7419901025216953
VF0786,6.311168712527612,0.40059735923815915,0.2104588490219185,0.27337632440353143,0.07090383473643455,1.314394790599658,1.0734779896107634
VF0787,-1.2713195508317794,2.8271845391445667,1.7792362139904088,2.699963504309939,1.6396811997049248,14.879188688704913,5.153526304614472
VF0788,-2.503686796758833,0.21810314363437555,1.6247031751380747,0.09088210879974784,1.4851481608525907,1.0951398902917453,4.415619586278549
VF0789,-4.967431580108315,-1.0121504812826176,1.4376705015810054,-1.1393715161172453,1.2981154872955214,0.32002008609312427,3.662388342889986
VF0790,0.9778629323403233,0.7102633587010327,0.8048016902120031,0.5830423238664051,0.6652466759265192,1.791480412031567,1.9449702395028186
VF0791,-0.957687324003695,1.600931282867033,1.5962540190363026,1.4737102480324054,1.4566990047508186,4.36540185490061,4.291769010700297
VF0792,0.7750274704868185,1.8677395504608318,1.07017876991349,1.7405185156262042,0.9306237556280059,5.7002983502863644,2.536090585136273
VF0793,-1.4197742569028673,1.4816909852805948,0.6950623513747722,1.3544699504459672,0.5555073370892882,3.8747066257137153,1.7428249602608172
VF0795,-1.734750784378896,2.6657492088706727,2.5455219481167752,2.538528174036045,2.4059669338312912,12.661022428955144,11.089147571843826
VF0796,-2.3630310490828563,-1.3961239831710441,-0.6447263500216255,-1.5233450180056718,-0.7842813643071094,0.21798151398868273,0.4564476034903957
VF0798,6.926423346975653,0.2993331937410047,0.15277346538325365,0.172112158906377,0.013218451097769701,1.1878110493313547,1.0133062010356297
VF0799,-0.8897283877927816,-0.742598846223015,-0.8232050570914436,-0.8698198810576427,-0.9627600713769275,0.4190270171539841,0.38183753137708587
VF0800,0.7628250170444523,-1.377788385164723,-2.4346608565324943,-1.5050094199993507,-2.5742158708179783,0.22201520243903614,0.0762135606514252
VF0802,-2.1960756414017797,1.9877058394583067,1.8948766212039312,1.860484804623679,1.7553216069184472,6.426851783742395,5.7853080378890525
VF0803,-2.1326552017708678,-1.3703467468771855,0.6454397155318404,-1.4975677817118132,0.5058847012463565,0.22367352192394957,1.6584521062654842
VF0805,-1.09350260304998,2.648456012473148,1.9331191567427903,2.5212349776385206,1.7935641424573063,12.44395518429805,6.010837815792096
VF0807,2.3825474381753344,-0.6814169932040646,-0.9312199867320142,-0.8086380280386922,-1.0707750010174981,0.44546436322193306,0.3427427884521067
VF0808,5.459313185063119,-0.29964353455714754,-1.6777228395761887,-0.42686456939177525,-1.8172778538616727,0.652551921747457,0.16246740956303382
VF0809,5.575023609941411,-0.38041804480913904,-1.311183914501349,-0.5076390796437668,-1.450738928786833,0.6019149759305836,0.2343970213791549
